kind,etag,id,snippet.publishedAt,snippet.title,snippet.description,snippet.resourceId.kind,snippet.resourceId.channelId,snippet.channelId,snippet.thumbnails.default.url,snippet.thumbnails.medium.url,snippet.thumbnails.high.url,contentDetails.totalItemCount,contentDetails.newItemCount,contentDetails.activityType,subscriberSnippet.title,subscriberSnippet.description,subscriberSnippet.channelId,subscriberSnippet.thumbnails.default.url,subscriberSnippet.thumbnails.medium.url,subscriberSnippet.thumbnails.high.url,nextPageToken,totalResults,resultsPerPage,param_part,param_channelId,param_maxResults,param_pageToken,queryTime,prevPageToken
youtube#subscriptionListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/-Q0H-B6rPFCaxnRe_XhPXtauQGA""",XE1MywfUy41RTGswbSzak2W6lCS6GLvoEiBXwb7s4Vs,2018-04-26 23:05:21.935000+00:00,Freddie Dickson,,youtube#channel,UC9CaNY-KXuuLDiQQ3ohdFbA,UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-xziGHH_jdXg/AAAAAAAAAAI/AAAAAAAAAAA/d0tu0uyObG4/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-xziGHH_jdXg/AAAAAAAAAAI/AAAAAAAAAAA/d0tu0uyObG4/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-xziGHH_jdXg/AAAAAAAAAAI/AAAAAAAAAAA/d0tu0uyObG4/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,20,0,all,Vevo,"Vevo on YouTube - Official Music Videos, Live Performances, Interviews and more...",UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,CJYBEAA,543,50,"snippet,subscriberSnippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CGQQAA,2020-02-05 12:45:38.714539+00:00,CGQQAQ
youtube#subscriptionListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/-Q0H-B6rPFCaxnRe_XhPXtauQGA""",XE1MywfUy41RTGswbSzak_iN-trEYwrsEH7gOCz2zog,2012-07-31 19:21:21+00:00,McClainSistersVEVO,,youtube#channel,UCeqrlYdSZ_Lz9MHpYfs5oOg,UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-Y4oL0WVZEZI/AAAAAAAAAAI/AAAAAAAAAAA/dyfayoV0WPI/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-Y4oL0WVZEZI/AAAAAAAAAAI/AAAAAAAAAAA/dyfayoV0WPI/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-Y4oL0WVZEZI/AAAAAAAAAAI/AAAAAAAAAAA/dyfayoV0WPI/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,2,0,all,Vevo,"Vevo on YouTube - Official Music Videos, Live Performances, Interviews and more...",UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,CJYBEAA,543,50,"snippet,subscriberSnippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CGQQAA,2020-02-05 12:45:38.714539+00:00,CGQQAQ
youtube#subscriptionListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/-Q0H-B6rPFCaxnRe_XhPXtauQGA""",XE1MywfUy41RTGswbSzak3qIEbuI_PLHgZCyvp9iub4,2018-04-16 00:12:45.739000+00:00,YoungGunsVEVO,,youtube#channel,UC-LpRTs0H5es8JUG7Fdf_mw,UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-a4eUDMwdQjw/AAAAAAAAAAI/AAAAAAAAAAA/c4hFWpGjWUo/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-a4eUDMwdQjw/AAAAAAAAAAI/AAAAAAAAAAA/c4hFWpGjWUo/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-a4eUDMwdQjw/AAAAAAAAAAI/AAAAAAAAAAA/c4hFWpGjWUo/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,25,0,all,Vevo,"Vevo on YouTube - Official Music Videos, Live Performances, Interviews and more...",UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,CJYBEAA,543,50,"snippet,subscriberSnippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CGQQAA,2020-02-05 12:45:38.714539+00:00,CGQQAQ
youtube#subscriptionListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/-Q0H-B6rPFCaxnRe_XhPXtauQGA""",XE1MywfUy41RTGswbSzak-gbSdTIhli_v6yzpuYOVLI,2018-05-01 23:16:59.474000+00:00,SKEPTA,The official Skepta YouTube Channel.,youtube#channel,UCcfVrE3mmeQZ_RN3u5cUECA,UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-W9aD6GkaTwA/AAAAAAAAAAI/AAAAAAAAAAA/zNdQfcmsqts/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-W9aD6GkaTwA/AAAAAAAAAAI/AAAAAAAAAAA/zNdQfcmsqts/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-W9aD6GkaTwA/AAAAAAAAAAI/AAAAAAAAAAA/zNdQfcmsqts/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,21,0,all,Vevo,"Vevo on YouTube - Official Music Videos, Live Performances, Interviews and more...",UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,CJYBEAA,543,50,"snippet,subscriberSnippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CGQQAA,2020-02-05 12:45:38.714539+00:00,CGQQAQ
youtube#subscriptionListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/-Q0H-B6rPFCaxnRe_XhPXtauQGA""",XE1MywfUy41RTGswbSzak2T5m6SWyHJXRi-_yOYYTdM,2018-05-01 23:16:58.816000+00:00,billyjoelVEVO,"Billy Joel on Vevo - Official Music Videos, Live Performances, Interviews and more...",youtube#channel,UCELh-8oY4E5UBgapPGl5cAg,UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-aNuIRPt-Wes/AAAAAAAAAAI/AAAAAAAAAAA/j-75hnUgNks/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-aNuIRPt-Wes/AAAAAAAAAAI/AAAAAAAAAAA/j-75hnUgNks/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-aNuIRPt-Wes/AAAAAAAAAAI/AAAAAAAAAAA/j-75hnUgNks/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,432,0,all,Vevo,"Vevo on YouTube - Official Music Videos, Live Performances, Interviews and more...",UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,CJYBEAA,543,50,"snippet,subscriberSnippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CGQQAA,2020-02-05 12:45:38.714539+00:00,CGQQAQ
youtube#subscriptionListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/-Q0H-B6rPFCaxnRe_XhPXtauQGA""",XE1MywfUy41RTGswbSzak4LqcKleWFp17kWq5-2k4OA,2018-05-01 23:16:59.683000+00:00,Ben Howard,,youtube#channel,UC7P46taO0CdI8Gy44P1X2yA,UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-WmIdV1hRdh8/AAAAAAAAAAI/AAAAAAAAAAA/N3JEMg7DDaY/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-WmIdV1hRdh8/AAAAAAAAAAI/AAAAAAAAAAA/N3JEMg7DDaY/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-WmIdV1hRdh8/AAAAAAAAAAI/AAAAAAAAAAA/N3JEMg7DDaY/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,27,0,all,Vevo,"Vevo on YouTube - Official Music Videos, Live Performances, Interviews and more...",UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,CJYBEAA,543,50,"snippet,subscriberSnippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CGQQAA,2020-02-05 12:45:38.714539+00:00,CGQQAQ
youtube#subscriptionListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/-Q0H-B6rPFCaxnRe_XhPXtauQGA""",XE1MywfUy405Pa_Nca4OMeqhAG5-SiD7s-khcUp29TY,2016-10-07 09:27:16+00:00,BLACKHONEYVEVO,"🖤 Official YouTube Channel for Black Honey 🖤

SUBSCRIBE ⚰️

Pre-order the debut album here: http://radi.al/BlackHoneyDig

Follow Black Honey:
Facebook: https://www.facebook.com/BlackHoneyUK/
Twitter: https://twitter.com/BLACKHONEYUK
Instagram: https://www.instagram.com/blackhoneyuk/
Spotify: https://open.spotify.com/user/blackhoneyuk?si=CjrAuw97TgSBCt5Xf2lbBQ
Soundcloud: https://soundcloud.com/blackhoneyuk",youtube#channel,UC8qTh4cdNjtMdoAVLiqEh7A,UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-Fpy73kJhzhQ/AAAAAAAAAAI/AAAAAAAAAAA/JM-LyYV7JSM/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-Fpy73kJhzhQ/AAAAAAAAAAI/AAAAAAAAAAA/JM-LyYV7JSM/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-Fpy73kJhzhQ/AAAAAAAAAAI/AAAAAAAAAAA/JM-LyYV7JSM/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,16,0,all,Vevo,"Vevo on YouTube - Official Music Videos, Live Performances, Interviews and more...",UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,CJYBEAA,543,50,"snippet,subscriberSnippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CGQQAA,2020-02-05 12:45:38.714539+00:00,CGQQAQ
youtube#subscriptionListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/-Q0H-B6rPFCaxnRe_XhPXtauQGA""",XE1MywfUy41RTGswbSzakyWMeVZGTR7MlNyFcih3zMY,2014-11-17 10:33:39+00:00,BandAidVEVO,"30 years since the original recording of ""Do they know it's Christmas?"" the iconic song written by Sir Bob Geldof and Midge Ure to raise funds for the victims of the 1984 Ethiopian famine, a new generation of artists are coming together to re-record the song.

This year the Band Aid Trust will administer funds from #BandAid30 towards efforts to fight the spread of Ebola and to care for its victims.

Buy the song. Stop the virus. ‘Do They Know It’s Christmas’ available 17.11.14

BandApp will be sharing official & exclusive content from live recording of #BandAid30. Download now: http://www.bandaid30.com

Please donate: http://www.bandaid30.com/donate
#BandAid30

The CD single is available to pre-order here: http://po.st/CDsingle

Please stay in contact and help us spread the word:
Facebook - https://www.facebook.com/OfficialBandAid30
Twitter - https://twitter.com/BandAid30
Google+ - https://google.com/+BandAid30",youtube#channel,UCQbxjZwjeQrsnNa5Tf28ZdA,UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-9Z7YDeE7E68/AAAAAAAAAAI/AAAAAAAAAAA/HFdwKEu5DSI/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-9Z7YDeE7E68/AAAAAAAAAAI/AAAAAAAAAAA/HFdwKEu5DSI/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-9Z7YDeE7E68/AAAAAAAAAAI/AAAAAAAAAAA/HFdwKEu5DSI/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,4,0,all,Vevo,"Vevo on YouTube - Official Music Videos, Live Performances, Interviews and more...",UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,CJYBEAA,543,50,"snippet,subscriberSnippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CGQQAA,2020-02-05 12:45:38.714539+00:00,CGQQAQ
youtube#subscriptionListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/-Q0H-B6rPFCaxnRe_XhPXtauQGA""",XE1MywfUy41RTGswbSzak3ZepXYHsh36L3OehWao3LE,2018-04-16 00:12:45.265000+00:00,Jessie J,"The Official Jessie J YouTube Channel.
http://www.JessieJofficial.com",youtube#channel,UC4pEp0mo54WhEBCTYvjVDJA,UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-7nOUmH_YSZ4/AAAAAAAAAAI/AAAAAAAAAAA/xAZ0YKwqZ9Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-7nOUmH_YSZ4/AAAAAAAAAAI/AAAAAAAAAAA/xAZ0YKwqZ9Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-7nOUmH_YSZ4/AAAAAAAAAAI/AAAAAAAAAAA/xAZ0YKwqZ9Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,89,0,all,Vevo,"Vevo on YouTube - Official Music Videos, Live Performances, Interviews and more...",UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,CJYBEAA,543,50,"snippet,subscriberSnippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CGQQAA,2020-02-05 12:45:38.714539+00:00,CGQQAQ
youtube#subscriptionListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/-Q0H-B6rPFCaxnRe_XhPXtauQGA""",XE1MywfUy41RTGswbSzak-9lBocOp-VXf-GEWT7RHM0,2019-06-27 00:32:24.717000+00:00,LethalBizzleVEVO,,youtube#channel,UCT8v5jMfFeMPgjXqA4C_l2Q,UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-FYXmJKgJOno/AAAAAAAAAAI/AAAAAAAAAAA/N6pp0PYbzRo/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-FYXmJKgJOno/AAAAAAAAAAI/AAAAAAAAAAA/N6pp0PYbzRo/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-FYXmJKgJOno/AAAAAAAAAAI/AAAAAAAAAAA/N6pp0PYbzRo/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,10,0,all,Vevo,"Vevo on YouTube - Official Music Videos, Live Performances, Interviews and more...",UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,CJYBEAA,543,50,"snippet,subscriberSnippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CGQQAA,2020-02-05 12:45:38.714539+00:00,CGQQAQ
youtube#subscriptionListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/-Q0H-B6rPFCaxnRe_XhPXtauQGA""",XE1MywfUy41RTGswbSzak_0k7TqcwMMBqYqqhIoDuE0,2018-05-03 08:39:20.607000+00:00,jasminevillegas,"http://www.twitter.com/jasminevillegas
http://www.facebook.com/jasminevillegas
http://www.jasminevmusic.com",youtube#channel,UC-SchUtTXRBjxlduREfpeYg,UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-FmsRDavtG14/AAAAAAAAAAI/AAAAAAAAAAA/kPnb--UfBqA/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-FmsRDavtG14/AAAAAAAAAAI/AAAAAAAAAAA/kPnb--UfBqA/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-FmsRDavtG14/AAAAAAAAAAI/AAAAAAAAAAA/kPnb--UfBqA/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,253,0,all,Vevo,"Vevo on YouTube - Official Music Videos, Live Performances, Interviews and more...",UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,CJYBEAA,543,50,"snippet,subscriberSnippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CGQQAA,2020-02-05 12:45:38.714539+00:00,CGQQAQ
youtube#subscriptionListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/-Q0H-B6rPFCaxnRe_XhPXtauQGA""",XE1MywfUy41RTGswbSzakwT2UmyDT0QZuGjHXFnD0qs,2018-04-16 00:12:45.791000+00:00,BowWowVEVO,"Bow Wow on Vevo - Official Music Videos, Live Performances, Interviews and more...",youtube#channel,UCUne74RgnvpXsUVKoTzHd1Q,UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-Jq1GKinfd4k/AAAAAAAAAAI/AAAAAAAAAAA/xUFUoEzMqMA/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-Jq1GKinfd4k/AAAAAAAAAAI/AAAAAAAAAAA/xUFUoEzMqMA/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-Jq1GKinfd4k/AAAAAAAAAAI/AAAAAAAAAAA/xUFUoEzMqMA/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,30,0,all,Vevo,"Vevo on YouTube - Official Music Videos, Live Performances, Interviews and more...",UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,CJYBEAA,543,50,"snippet,subscriberSnippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CGQQAA,2020-02-05 12:45:38.714539+00:00,CGQQAQ
youtube#subscriptionListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/-Q0H-B6rPFCaxnRe_XhPXtauQGA""",XE1MywfUy41RTGswbSzak2VVHN8WC3jC9wbibCsgNYE,2018-04-27 23:41:45.281000+00:00,Robin Thicke,Robin Thicke's Official Youtube Channel,youtube#channel,UCFHZMfLTN8Zg2sUIrLJhRQQ,UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-noQbzy1Sio0/AAAAAAAAAAI/AAAAAAAAAAA/XFAjqqoYLT4/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-noQbzy1Sio0/AAAAAAAAAAI/AAAAAAAAAAA/XFAjqqoYLT4/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-noQbzy1Sio0/AAAAAAAAAAI/AAAAAAAAAAA/XFAjqqoYLT4/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,21,0,all,Vevo,"Vevo on YouTube - Official Music Videos, Live Performances, Interviews and more...",UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,CJYBEAA,543,50,"snippet,subscriberSnippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CGQQAA,2020-02-05 12:45:38.714539+00:00,CGQQAQ
youtube#subscriptionListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/-Q0H-B6rPFCaxnRe_XhPXtauQGA""",XE1MywfUy40rQt3Mk3c_OMiLQ6Lyaezj9S3d1lMx1oM,2019-11-28 00:38:22.585000+00:00,Fergie,,youtube#channel,UCDAtMQlTXquEjxFHZvJ-Mxg,UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-UiYmsRVJqjk/AAAAAAAAAAI/AAAAAAAAAAA/l3ZOW7pdb5w/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-UiYmsRVJqjk/AAAAAAAAAAI/AAAAAAAAAAA/l3ZOW7pdb5w/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-UiYmsRVJqjk/AAAAAAAAAAI/AAAAAAAAAAA/l3ZOW7pdb5w/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,0,0,all,Vevo,"Vevo on YouTube - Official Music Videos, Live Performances, Interviews and more...",UC2pmfLm7iq6Ov1UwYrWYkZA,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,https://yt3.ggpht.com/-hmxOepMtptM/AAAAAAAAAAI/AAAAAAAAAAA/nzePQZGAM2Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg,CJYBEAA,543,50,"snippet,subscriberSnippet,contentDetails",UC2pmfLm7iq6Ov1UwYrWYkZA,50,CGQQAA,2020-02-05 12:45:38.714539+00:00,CGQQAQ
